post,longitude,latitude
62767,-99.2034,18.8149
62767,-99.2021,18.8082
62767,-99.1965,18.8168
62767,-99.1808,18.8137
62767,-99.1611,18.84
62767,-99.2033,18.8115
62767,-99.1703,18.78
62605,-99.3428,18.7722
62605,-99.3227,18.7786
62605,-99.2994,18.7872
62605,-99.3325,18.7736
62605,-99.3083,18.7906
62605,-99.3414,18.7714
62605,-99.3483,18.7694
62605,-99.3117,18.7853
62580,-99.2251,18.848
62583,-99.2216,18.8583
62583,-99.2304,18.8703
62583,-99.2259,18.8607
62583,-99.2285,18.8504
62583,-99.2447,18.8847
62583,-99.2302,18.8649
62588,-99.2723,18.8425
62588,-99.2297,18.8426
62588,-99.2376,18.8529
62588,-99.2535,18.8631
62757,-89.6437,39.8017
62757,-98.9315,18.8528
62757,-98.9481,18.8644
62757,-98.933,18.8716
62757,-98.9331,18.8544
62757,-98.923,18.8642
62757,-98.9172,18.8701
62757,-98.9339,18.8774
62757,-98.9401,18.8744
62757,-98.9571,18.8312
62757,-98.9325,18.8662
62733,-99.0512,18.8699
62733,-99.0744,18.873
62733,-99.0718,18.8765
62733,-99.0692,18.8798
62733,-98.9589,18.9306
62733,-99.0581,18.8664
62733,-99.051,18.8849
62733,-99.0725,18.883
62733,-99.0601,18.8768
62733,-99.0699,18.8633
62733,-99.0772,18.8531
62733,-99.0737,18.8744
62733,-99.077,18.8782
62733,-99.0637,18.8712
62733,-99.0583,18.8614
62733,-99.0822,18.8617
62574,-99.1526,18.8801
62574,-99.1471,18.8802
62574,-99.1664,18.8852
62574,-99.1311,18.8901
62574,-99.1406,18.8843
62574,-99.1428,18.8837
62554,-88.8547,39.9351
62554,-99.1664,18.8852
62554,-99.1614,18.8753
62554,-99.1681,18.8902
62554,-99.1672,18.888
62554,-99.1634,18.8841
62554,-99.1533,18.8533
62554,-99.1558,18.8675
62554,-99.1427,18.8754
62554,-99.1653,18.8858
62554,-99.1709,18.8904
62554,-99.1676,18.8933
62554,-99.1531,18.8692
62550,-89.019,39.6248
62550,-99.1708,18.8834
62550,-99.1662,18.8865
62550,-99.171,18.8807
62550,-99.1753,18.8831
62550,-99.1664,18.8852
62730,-98.9717,18.9026
62738,-98.9558,18.9145
62738,-98.9813,18.9222
62738,-98.9783,18.9063
62738,-98.9745,18.9048
62738,-98.9611,18.9113
62738,-99.0512,18.8699
62738,-98.9975,18.8869
62738,-98.9703,18.9289
62738,-98.9836,18.9
62738,-98.9696,18.9228
62738,-98.9621,18.9064
62738,-98.9589,18.9306
62738,-98.9847,18.9142
62738,-98.9644,18.9286
62738,-99.0244,18.92
62738,-98.9585,18.9224
62738,-98.9884,18.9164
62577,-99.1838,18.9091
62577,-99.1885,18.9105
62577,-99.1816,18.9118
62577,-99.1735,18.9236
62577,-99.1811,18.9093
62577,-99.1808,18.9064
62390,-99.1844,18.9182
62050,-90.5128,39.4674
62050,-99.232,18.9056
62450,-88.0809,38.7334
62450,-99.2171,18.9118
62450,-99.2114,18.9146
62450,-99.2156,18.9183
62420,-87.9913,39.3017
62420,-99.2212,18.9224
62420,-99.2245,18.9209
62020,-99.2632,18.9389
62020,-99.2063,18.9131
62020,-99.2468,18.928
62020,-99.2411,18.9211
62000,-99.2356,18.9135
62410,-87.7219,38.5232
62410,-99.2273,18.9241
52465,-99.4937,18.9182
52465,-99.4892,18.9088
52465,-99.4847,18.8985
52465,-99.4892,18.9096
51950,-99.6692,18.8067
51950,-99.6375,18.7809
51920,-99.6623,18.8443
51920,-99.6487,18.8459
51920,-99.6542,18.8437
51920,-99.6517,18.841
51906,-99.693,18.8273
51906,-99.6909,18.8507
51900,-99.6767,18.8437
51933,-99.7292,18.8386
51933,-99.7146,18.8302
51933,-99.6977,18.8492
51933,-99.7483,18.8403
51933,-99.7225,18.8396
62544,-88.988,39.7041
62544,-98.9508,18.9342
62544,-98.9633,18.95
62544,-98.9796,18.945
62544,-98.9669,18.9483
62544,-98.9769,18.9406
62544,-98.9646,18.9373
62544,-98.9725,18.9365
62544,-98.9678,18.9417
62540,-89.4185,39.5838
62540,-98.9811,18.9556
62525,-88.9815,39.854
62525,-99.0575,18.969
62525,-99.0762,18.9785
62525,-99.0631,18.9603
62525,-99.0374,18.9754
62525,-99.1052,18.9813
62525,-99.0713,18.9689
62524,-88.9815,39.854
62524,-99.061,19.0145
62524,-99.0731,18.9839
62524,-99.066,18.9733
62520,-89.4603,39.8563
62520,-99.1042,18.9956
62520,-99.1142,19.0002
62520,-99.0809,18.9955
62520,-99.1052,18.9813
62520,-99.0959,18.995
62520,-99.1083,18.9869
62520,-99.061,19.0145
62374,-90.8556,40.414
62374,-99.1952,18.9338
62350,-99.2124,18.9273
62350,-99.2157,18.9244
62350,-99.2219,18.9285
62280,-89.6214,37.8322
62280,-99.233,18.93
62250,-89.2661,38.5408
62250,-99.2311,18.9433
62250,-99.2307,18.9401
62250,-99.2314,18.9464
62164,-99.2451,18.9543
62130,-99.2629,18.957
62130,-99.309,18.9449
62130,-99.258,18.9626
62130,-99.2573,18.9511
62130,-99.2465,18.9659
62130,-99.2663,18.9569
62130,-99.2639,18.9599
62326,-90.7846,40.4156
62326,-99.2117,18.9597
62326,-99.2597,18.951
62326,-99.2011,18.9572
62326,-99.1981,18.9622
62326,-99.2022,18.9633
62326,-99.1973,18.9645
62220,-89.9847,38.5127
62220,-99.2215,18.9739
62143,-99.2425,18.9626
52493,-99.3117,18.9674
52493,-99.3484,18.9212
52493,-99.3237,18.9832
52493,-99.3328,18.9478
52440,-99.4962,18.9485
52440,-99.4948,18.9543
52440,-99.4972,18.9513
52440,-99.5005,18.9511
52433,-99.5605,18.9517
52433,-99.5761,18.946
52433,-99.5589,18.9536
52433,-99.5672,18.9503
52433,-99.5399,18.9569
52410,-91.5992,42.0794
52410,-99.5919,18.9722
52410,-99.5936,18.9765
52410,-99.5954,18.9675
52410,-99.5853,18.9729
52410,-99.5859,18.976
51479,-100.0389,19.0122
51479,-100.0184,19.0065
51479,-100.0288,19.023
51470,-100.0065,19.0228
51474,-100.0025,19.0297
51474,-100.0138,19.025
51300,-100.0426,19.0488
51300,-100.0219,19.0384
51300,-100.0343,19.0386
51300,-100.0424,19.0441
51300,-100.0449,19.0419
51300,-100.0632,19.0407
51300,-100.1931,19.032
51304,-100.0503,19.0655
51304,-100.0734,19.0424
51304,-100.0855,19.0249
51304,-100.0753,19.0675
51433,-94.8711,42.2763
51433,-100.2988,18.7921
51433,-100.3044,18.8281
51433,-100.2729,18.8249
51433,-100.2697,18.807
51433,-100.2995,18.8394
51433,-100.3096,18.8216
51433,-100.3945,18.7879
51433,-100.307,18.8144
51427,-100.2159,18.8063
51427,-100.2279,18.8443
51427,-100.1413,18.8912
51427,-100.2295,18.8069
51427,-100.2382,18.8056
51427,-100.2729,18.8249
51427,-100.2441,18.8321
51427,-100.2332,18.8339
51427,-100.2,18.836
51427,-100.2371,18.8484
51427,-100.2276,18.8798
51427,-100.2243,18.838
51427,-100.2217,18.8155
51427,-100.2267,18.8689
51400,-100.2133,18.8738
51400,-100.1395,18.8596
51400,-100.1527,18.9047
51400,-100.1416,18.9902
51412,-100.0969,18.9022
51412,-100.1462,18.9073
51412,-100.1052,18.8923
51412,-100.1018,18.909
51412,-100.2133,18.8738
51412,-100.1291,18.8876
51412,-100.1366,18.8995
51412,-100.1468,18.8878
51412,-100.1028,18.8854
51412,-100.1209,18.9022
51412,-100.082,18.8959
51412,-100.1654,18.8984
51412,-100.4278,18.7864
51410,-100.1336,18.9244
51410,-100.1517,18.9511
51410,-100.1441,18.9194
51410,-100.0474,18.8676
51410,-100.1227,18.935
51410,-100.1642,18.9264
51410,-100.1713,18.9466
51443,-94.7148,42.0618
51443,-100.2596,18.8613
51443,-100.2722,18.8781
51443,-100.2764,18.9115
51443,-100.4065,18.9409
51443,-100.2739,18.8827
51443,-100.2785,18.8974
51443,-100.2903,18.8674
51443,-100.2835,18.8624
51443,-100.2572,18.9011
51445,-95.4645,42.34
51445,-100.3028,18.9146
51445,-100.2992,18.9573
51445,-100.3087,18.9355
51445,-100.2896,18.9522
51445,-100.3131,18.9071
51440,-94.8149,41.9055
51440,-100.4065,18.9409
51440,-100.2835,18.9284
51314,-100.1769,19.0467
51314,-100.1629,19.069
51314,-100.1661,19.0577
51314,-100.1687,19.0578
51305,-99.9966,19.0813
51305,-100.1125,19.0489
51173,-100.2855,19.0437
51173,-100.2798,19.0444
56860,-98.879,19.0988
56860,-98.883,19.1025
56860,-98.8771,19.1024
12400,-99.0511,19.1395
12400,-98.9945,19.1877
12200,-99.0217,19.2034
12200,-99.0671,19.2703
12200,-99.0511,19.1395
12250,-73.7562,42.6526
12250,-99.0682,19.2061
52685,-99.4514,19.1608
52307,-91.9018,41.7954
52307,-99.5953,19.1044
52307,-99.5978,19.0978
52367,-99.5764,19.1247
52367,-99.5808,19.1242
52282,-99.5653,19.1739
51390,-99.8152,19.1978
51390,-99.825,19.205
51320,-99.9348,19.1459
51320,-99.9027,19.1693
51320,-99.9647,19.1328
51274,-99.9702,19.2113
13530,-98.9965,19.2313
13530,-99.0028,19.277
16800,-99.1198,19.2321
16500,-99.0734,19.2462
16210,-79.5074,40.9049
16210,-99.1186,19.2529
16030,-79.7981,41.1348
16030,-99.0904,19.2453
16030,-99.1197,19.2695
16030,-99.1381,19.3174
16030,-99.1245,19.2665
16030,-99.1116,19.2732
16010,-99.1302,19.2808
16010,-99.1236,19.2731
16010,-99.125,19.27
16010,-99.0904,19.2453
16010,-99.1225,19.2744
16010,-99.1356,19.2841
16029,-79.8464,40.8778
16029,-99.1327,19.2713
14639,-77.6843,43.286
14639,-99.1603,19.2746
14790,-99.219,19.2187
14735,-78.1043,42.4508
14735,-99.2394,19.2386
14700,-99.2024,19.222
10010,-73.9813,40.7375
10010,-99.2684,19.269
52740,-99.4066,19.2595
52740,-99.4557,19.2768
52740,-99.4483,19.2761
52740,-99.4631,19.2775
13400,-99.0014,19.2893
13273,-99.0428,19.284
16035,-80.007,41.1068
16035,-99.0904,19.2453
16035,-99.1202,19.2822
14610,-77.5495,43.1452
14610,-99.1506,19.2857
14630,-99.1668,19.2739
14630,-99.1257,19.2928
14430,-77.9275,43.2331
14430,-99.1726,19.2767
14378,-99.1406,19.2895
14377,-99.143,19.2924
14370,-99.1493,19.2947
14050,-99.1624,19.294
14410,-77.8559,43.1953
14410,-99.1825,19.2848
13250,-76.1977,43.0214
13250,-99.0586,19.2952
14330,-99.1123,19.2995
9920,-99.0818,19.306
4730,-67.863,46.1189
4730,-99.1578,19.3006
4730,-99.1517,19.3015
14020,-78.1929,43.0003
14020,-99.1889,19.3
14310,-99.1203,19.3835
14310,-99.1297,19.3047
14310,-99.2063,19.1983
14358,-99.1258,19.3081
14308,-99.1349,19.3092
14308,-99.1235,19.2992
14049,-99.1639,19.3005
4739,-68.691,47.01
4739,-99.1638,19.3046
4535,-69.6344,44.0878
4535,-99.1821,19.3065
56565,-96.316,46.0537
56565,-98.9254,19.3185
56565,-98.7789,19.3428
56565,-98.9266,19.3234
56565,-98.9188,19.3856
56516,-95.9454,47.4491
56516,-98.9506,19.3397
56516,-98.9472,19.3421
56516,-98.9477,19.34
56516,-98.9477,19.361
56516,-98.9453,19.3382
9696,-99.0531,19.3392
4890,-99.1504,19.3267
4890,-99.1278,19.3142
4519,-99.185,19.3231
4390,-99.1488,19.3258
4390,-99.1662,19.3257
4610,-99.1404,19.3279
4360,-70.003,44.5475
4360,-99.175,19.3309
4360,-99.1838,19.3367
4368,-99.1753,19.3321
4340,-99.1876,19.3387
4340,-99.1877,19.3395
4340,-99.1847,19.3388
4310,-99.1727,19.3445
4310,-99.1759,19.3416
14260,-78.8871,42.7684
14260,-99.2091,19.2852
5750,-73.251,43.5994
5750,-99.33,19.3113
14208,-78.8505,42.9154
14208,-99.2222,19.2939
4500,-99.1986,19.3066
10580,-73.6907,40.9734
10580,-99.2392,19.3061
1863,-71.3908,42.6347
1863,-99.2733,19.3081
52005,-99.48,19.2892
52005,-99.4844,19.2875
52005,-99.4889,19.2858
52005,-99.4749,19.3451
52769,-90.8588,41.5914
52769,-99.3633,19.3304
52769,-99.3092,19.3926
52769,-99.3697,19.3101
52743,-99.4236,19.2912
52743,-99.4214,19.2957
52743,-99.4022,19.3004
52743,-99.4506,19.2811
52743,-99.4506,19.2875
52743,-99.4694,19.2817
52743,-99.354,19.2944
52743,-99.4172,19.2973
14200,-99.2239,19.314
14200,-99.2144,19.2867
10400,-99.2233,19.3177
10200,-99.2255,19.3265
52045,-90.9313,42.4439
52045,-99.4749,19.3451
52045,-99.3717,19.3178
52045,-99.3935,19.3189
52178,-99.5991,19.247
52166,-91.9335,43.0664
52166,-99.6278,19.2542
52166,-99.5884,19.2474
50254,-94.0686,41.0029
50254,-99.6821,19.2434
50254,-99.6361,19.2412
50254,-99.6743,19.2231
50254,-99.6664,19.297
50254,-99.6592,19.2328
51370,-99.746,19.2465
51370,-99.7294,19.2491
51370,-99.7406,19.2481
51370,-99.7583,19.2476
50110,-94.9812,41.8401
50110,-99.6733,19.266
50110,-99.6664,19.297
50018,-99.709,19.261
50018,-99.6664,19.297
51268,-100.0533,19.245
51268,-100.08,19.2361
52757,-90.3549,41.8017
52757,-99.4864,19.2644
52757,-99.4806,19.2756
52757,-99.495,19.2775
52105,-99.5556,19.275
52105,-99.5252,19.326
52105,-99.5397,19.2655
52172,-91.48,43.264
52172,-99.5884,19.2474
52172,-99.5899,19.2476
52172,-99.5942,19.2289
52172,-99.5908,19.2603
52172,-99.5829,19.2285
52176,-99.6192,19.2676
52176,-99.5884,19.2474
50245,-99.5928,19.3065
50245,-99.6664,19.297
50070,-94.2145,41.5198
50070,-99.6664,19.297
50070,-99.6301,19.2969
50071,-93.5058,42.661
50071,-99.6532,19.2879
50180,-99.6752,19.2668
50180,-99.6664,19.297
50290,-99.6664,19.297
50290,-99.6408,19.3717
50290,-99.6733,19.3792
50290,-99.5542,19.3687
50076,-94.8571,41.5768
50076,-99.6417,19.2924
50210,-93.6976,41.1883
50210,-99.639,19.3081
50210,-99.6664,19.297
50235,-94.2132,41.9257
50235,-99.5642,19.3483
50235,-99.5425,19.3234
50235,-99.5553,19.3286
50205,-99.6055,19.3656
50205,-99.6664,19.297
50205,-99.5919,19.3447
50205,-99.6122,19.3761
50270,-99.6664,19.297
50270,-99.7152,19.3227
51355,-95.1369,43.3889
51355,-99.7076,19.3034
51355,-99.7319,19.3264
51355,-99.7589,19.2764
51355,-99.7246,19.3111
51355,-99.7977,19.2154
51355,-99.7289,19.3169
51355,-99.7261,19.3036
51355,-99.7119,19.2956
51355,-99.7284,19.3115
51355,-99.7228,19.3172
51355,-99.7341,19.2993
50943,-99.8088,19.2982
51160,-100.2552,19.0732
51229,-100.1054,19.1634
51229,-100.1139,19.1745
51200,-100.1192,19.2097
51200,-100.1293,19.1907
51200,-100.1313,19.195
51200,-100.1274,19.163
51200,-99.9989,19.1652
51030,-96.2189,42.5047
51030,-100.1435,19.312
51030,-100.1342,19.3043
51030,-100.1491,19.3261
51070,-100.2611,19.2702
51070,-100.2646,19.263
51070,-100.2931,19.3016
56500,-98.9576,19.3531
9550,-99.021,19.3547
56420,-98.983,19.3628
56420,-98.9858,19.3658
9239,-99.0281,19.3689
56529,-96.7022,46.8782
56529,-98.9477,19.361
56529,-98.9416,19.3808
9578,-99.0347,19.3661
9230,-99.0869,19.3698
9230,-99.0569,19.3491
9230,-99.027,19.3736
9230,-99.0305,19.3771
9270,-99.0554,19.3466
13559,-99.0757,19.3533
9359,-99.0687,19.3571
9820,-99.1055,19.3527
9820,-99.0995,19.3493
9820,-99.0932,19.3541
9820,-99.0981,19.3538
9820,-99.0991,19.3525
13180,-99.1431,19.3426
9208,-99.1575,19.3477
9208,-99.0569,19.3491
9208,-99.0576,19.37
4240,-70.1916,44.0985
4240,-99.1287,19.3474
4040,-70.6539,44.1071
4040,-99.1479,19.3457
4230,-70.327,44.0627
4230,-99.15,19.35
4320,-99.1667,19.3386
4320,-99.1759,19.3416
4320,-99.1644,19.3427
4318,-99.1797,19.342
1060,-72.6313,42.3223
1060,-99.1913,19.3469
1070,-72.9183,42.5144
1070,-99.1869,19.3442
3590,-71.5644,44.7149
3590,-99.1417,19.3584
3320,-99.1576,19.3684
4110,-70.1993,43.759
4110,-99.1713,19.3581
3330,-99.1668,19.362
9233,-99.0722,19.3696
3580,-71.7518,44.2053
3580,-99.1409,19.3611
9479,-99.1298,19.3649
3103,-71.4493,42.9656
3103,-99.1446,19.3654
1050,-72.8733,42.2653
1050,-99.1904,19.3619
3310,-99.1622,19.3686
3900,-99.1852,19.3663
1600,-99.1964,19.3654
3560,-99.1394,19.3705
3740,-71.9828,44.1808
3740,-99.1802,19.3765
9130,-99.0272,19.3834
9120,-99.0326,19.3878
9110,-99.0388,19.3901
57700,-99.0232,19.3999
57730,-103.4258,43.6573
57730,-99.0349,19.3949
57809,-98.9853,19.4019
56346,-98.9831,19.408
56346,-98.9836,19.411
56346,-98.9472,19.4162
8040,-99.0978,19.3823
3610,-99.142,19.3823
3530,-99.1363,19.3874
3430,-99.1409,19.3876
3849,-71.1254,43.9152
3849,-99.1779,19.3868
1180,-99.1935,19.386
16810,-99.1339,19.3922
16810,-99.0904,19.2453
16810,-99.1074,19.2256
3810,-71.2489,43.4845
3810,-99.1729,19.3928
9360,-99.0569,19.3491
9360,-99.0677,19.3526
9360,-98.9888,19.3429
9360,-99.0661,19.4039
9700,-99.0569,19.3491
9700,-99.0999,19.4003
9700,-99.0411,19.3256
9700,-99.0434,19.3474
15750,-79.185,40.4828
15750,-99.0766,19.4115
9227,-99.0937,19.4121
3000,-99.1547,19.4026
3010,-99.1477,19.4029
6760,-99.1626,19.4058
1120,-99.2037,19.3978
1120,-99.1952,19.4008
1120,-99.1981,19.3959
1120,-99.1974,19.4016
1120,-99.2053,19.3999
1140,-99.1922,19.3982
1140,-99.1976,19.3952
1549,-99.1862,19.3984
6170,-99.1795,19.4121
11870,-99.1881,19.4002
1220,-73.1172,42.6223
1220,-99.2148,19.3861
1220,-99.224,19.3867
1220,-99.2086,19.3828
1220,-99.2155,19.3886
1220,-99.196,19.4037
1220,-99.2468,19.3362
6860,-73.3637,41.3089
6860,-99.1332,19.41
6796,-73.3313,41.8689
6796,-99.1563,19.4115
6870,-73.5673,41.0354
6870,-99.1301,19.4117
11869,-99.1935,19.4051
11830,-99.1969,19.4076
5370,-99.2815,19.3563
52768,-90.3706,41.6858
52768,-99.3347,19.3538
5119,-99.2545,19.3837
1219,-99.241,19.3867
11109,-73.9575,40.7454
11109,-99.2051,19.4121
57520,-100.0712,44.8393
57520,-99.0227,19.4226
56265,-95.6765,44.9688
56265,-98.9087,19.441
15730,-79.0836,41.0431
15730,-99.0829,19.4153
15000,-99.0879,19.4127
15710,-78.857,40.6303
15710,-99.094,19.4206
15670,-79.422,40.3987
15670,-99.0715,19.422
15010,-80.3592,40.7687
15010,-99.094,19.4162
15968,-99.0962,19.415
15660,-79.7709,40.2459
15660,-99.0667,19.4254
15640,-79.7328,40.2251
15640,-99.0607,19.4283
15650,-79.4103,40.2926
15650,-99.068,19.4288
6800,-99.1392,19.4152
6707,-99.1634,19.4181
6725,-73.0515,41.5582
6725,-99.1493,19.4165
1540,-71.8687,42.1129
1540,-99.1581,19.4197
1540,-99.2468,19.3362
1540,-99.2446,19.3561
15820,-99.1251,19.4156
3020,-99.1286,19.4201
3020,-99.1611,19.3806
4100,-99.1815,19.4206
11580,-73.7057,40.6742
11580,-99.1893,19.4233
6609,-99.1449,19.4318
6060,-72.8409,42.0219
6060,-99.1553,19.4364
11590,-73.5723,40.7557
11590,-99.1775,19.4311
14038,-78.4744,42.9473
14038,-99.1889,19.4291
14038,-99.2063,19.1983
11370,-73.8916,40.7611
11370,-99.1697,19.4401
14250,-99.2063,19.1983
14250,-99.2002,19.4341
11560,-73.5927,40.8817
11560,-99.1933,19.4343
15520,-79.0689,40.1104
15520,-99.083,19.4387
15530,-78.9637,39.9188
15530,-99.0886,19.4348
15380,-80.4647,39.8971
15380,-99.1131,19.4331
15290,-80.0248,40.4344
15290,-99.1202,19.4332
15460,-79.9098,39.8065
15460,-99.1036,19.4391
15440,-79.5736,39.7364
15440,-99.1134,19.4431
57500,-99.1285,19.4468
6300,-99.1435,19.4441
6589,-99.1461,19.4451
11300,-99.1747,19.4365
11460,-99.1899,19.4434
11460,-99.1844,19.4454
11460,-99.1873,19.4452
11460,-99.1871,19.4468
6400,-99.1599,19.4471
6357,-72.2108,41.3253
6357,-99.1507,19.4456
7990,-99.056,19.4528
7800,-99.1129,19.4506
7880,-74.897,40.8648
7880,-99.1141,19.4597
7920,-74.5605,40.6789
7920,-99.0854,19.469
7920,-99.1159,19.5041
6250,-72.2011,41.7698
6250,-99.1347,19.4563
6270,-99.1279,19.4547
6900,-99.1424,19.4532
11400,-99.1799,19.454
11350,-99.1688,19.4548
11420,-73.819,40.6744
11420,-99.173,19.4555
11289,-99.1998,19.4543
11410,-99.1872,19.4567
11410,-99.1934,19.4552
6220,-99.1342,19.462
6920,-73.5387,41.0534
6920,-99.1431,19.459
7870,-74.8138,40.7993
7870,-99.1332,19.4663
7870,-99.1327,19.4742
11239,-73.8824,40.6497
11239,-99.1872,19.4567
57158,-99.0577,19.4691
7840,-74.8343,40.8529
7840,-99.1204,19.4674
7860,-74.8069,41.0695
7860,-99.1171,19.4654
7860,-99.113,19.4646
7550,-99.0715,19.4834
7820,-74.8102,40.9218
7820,-99.1113,19.4717
7820,-99.1076,19.4703
7456,-74.2659,41.0928
7456,-99.095,19.4809
54173,-88.0317,44.6435
54173,-99.1129,19.4851
7780,-99.1435,19.4713
7780,-99.1434,19.4748
2810,-99.1645,19.4682
2810,-99.1621,19.4669
2780,-71.1026,41.905
2780,-99.1974,19.4736
7380,-99.1367,19.4745
7380,-99.1372,19.4785
2060,-70.7856,42.219
2060,-99.1762,19.4734
2060,-99.1794,19.4747
2008,-99.1862,19.4815
53950,-90.1524,43.8877
53950,-99.237,19.4223
52784,-99.2525,19.4197
11500,-99.21,19.4419
52794,-99.3837,19.4137
52794,-99.3556,19.4258
52794,-99.3856,19.4115
53570,-89.6081,42.7415
53570,-99.2417,19.4522
53570,-99.2927,19.4712
53570,-99.2434,19.4544
53570,-99.2401,19.4501
53550,-89.5026,42.5679
53550,-99.2295,19.4607
53440,-99.2511,19.4704
53440,-99.2542,19.4674
53440,-99.2535,19.4683
53060,-88.0623,43.4338
53060,-99.2351,19.4771
53340,-99.2927,19.4712
53340,-99.2217,19.485
52770,-99.2747,19.475
52770,-99.3395,19.383
53229,-99.2927,19.4712
53229,-99.3237,19.4867
53229,-99.3189,19.4662
53229,-99.3003,19.4902
53229,-99.3298,19.4852
53229,-99.3321,19.4815
53229,-99.3062,19.496
53229,-99.2897,19.4911
53229,-99.3249,19.4911
53229,-99.2625,19.5017
53229,-99.3452,19.4808
53229,-99.3073,19.4618
53229,-99.2886,19.4815
53229,-99.3109,19.4875
53229,-99.2785,19.4847
53229,-99.2251,19.501
53229,-99.3419,19.4881
53229,-99.2997,19.481
53229,-99.3013,19.4685
52067,-99.5364,19.3917
52067,-99.4676,19.437
51029,-95.5453,42.8608
51029,-100.0484,19.3977
51029,-100.0617,19.3694
51029,-100.0551,19.3836
52064,-90.3367,42.1006
52064,-99.5114,19.415
50965,-99.8617,19.4242
50965,-99.9922,19.4428
50965,-99.9477,19.4225
50965,-99.9217,19.4106
50965,-99.9105,19.4318
50965,-99.9234,19.4211
50965,-99.997,19.4177
50965,-99.9016,19.4197
50963,-99.997,19.4177
50963,-99.9825,19.4089
50963,-99.9565,19.4154
7070,-74.1121,40.8292
7070,-99.1071,19.488
7070,-99.1019,19.4925
7070,-99.1036,19.4909
7020,-73.9738,40.8317
7020,-99.1221,19.4849
7010,-73.988,40.8222
7010,-99.1136,19.4933
7010,-99.1143,19.4983
7010,-99.1146,19.4908
2320,-99.154,19.4901
7320,-99.1379,19.5093
7320,-99.138,19.5145
7320,-99.138,19.5119
7359,-99.1235,19.5126
55135,-99.0327,19.5269
55490,-99.0433,19.5729
55490,-99.1305,19.529
55490,-99.0492,19.531
55138,-99.034,19.535
55450,-93.2207,44.8811
55450,-99.046,19.545
55450,-99.0379,19.5484
55100,-99.0278,19.5569
55100,-99.0317,19.5542
55100,-99.0295,19.5518
55100,-99.037,19.5584
55100,-99.0284,19.5587
55100,-99.0433,19.5729
55100,-99.0276,19.5536
55100,-99.0297,19.5495
55100,-99.0487,19.5671
55100,-99.0317,19.5558
55100,-99.0249,19.5519
55430,-93.3022,45.0639
55430,-99.0404,19.5531
55430,-99.0373,19.5547
55430,-99.0435,19.5514
55349,-94.0695,45.0616
55349,-99.087,19.5215
55310,-94.8716,44.7507
55310,-99.0749,19.5304
55310,-99.0739,19.5226
55320,-94.0452,45.3877
55320,-99.0682,19.5273
55320,-99.0653,19.525
55320,-99.0685,19.5272
55320,-99.0709,19.5295
54150,-88.8309,44.9808
54150,-99.1787,19.5337
54150,-99.1772,19.5342
54150,-99.184,19.5372
54150,-99.1616,19.5291
54150,-99.1694,19.5317
54150,-99.1701,19.5428
55308,-93.841,45.4365
55308,-99.0817,19.5446
54009,-92.5623,45.3546
54009,-99.1927,19.5356
53150,-88.1214,42.9047
53150,-99.2419,19.4853
53248,-99.2648,19.4901
53140,-87.8299,42.6052
53140,-99.2927,19.4712
53140,-99.252,19.4938
53140,-99.2084,19.5761
53250,-99.2997,19.4431
53250,-99.2577,19.502
53100,-99.2378,19.5079
53177,-87.9031,42.6967
53177,-99.2428,19.5194
54054,-99.2434,19.5229
54054,-99.2469,19.5203
54054,-99.1701,19.5428
54054,-99.2335,19.526
54054,-99.2436,19.5236
53125,-88.5684,42.5429
53125,-99.2634,19.5128
53228,-88.0434,42.9676
53228,-99.2772,19.5093
53228,-99.2697,19.5041
53228,-99.2773,19.5052
53228,-99.2713,19.5034
53228,-99.2927,19.4712
54055,-99.2326,19.5214
54055,-99.2351,19.5284
53697,-99.2244,19.5236
53697,-99.2886,19.4815
53697,-99.2927,19.4712
53697,-99.2928,19.4465
54050,-99.2262,19.5491
54050,-99.1701,19.5428
54050,-99.2328,19.5282
54050,-99.2381,19.5242
54050,-99.2261,19.5321
54050,-99.2257,19.5278
54050,-99.2348,19.5326
54060,-99.2118,19.5269
54060,-99.2061,19.5322
54060,-99.2125,19.532
54060,-99.2107,19.5372
54060,-99.2133,19.5317
54060,-99.214,19.5305
